send_time,text
2021-04-17 18:24:39,放大招了
2021-04-17 21:00:48,小米打钱
2021-04-17 21:11:57,最难的不是电动车和闯红灯的？
2021-04-17 21:14:53,那以后物流是不是给大货车设定好导航就送出去了
2021-04-17 21:20:20,加个塞～
2021-04-17 22:00:22,这加塞和杀停 可以啊
2021-04-17 22:00:55,这都可以？
2021-04-18 05:59:48,bgm劝退
2021-04-18 11:11:34,毒瘤红车错过路口实线连续变道，血压起来了
2021-04-18 12:49:30,看了几个片子就是左转的逻辑还得改一改。
2021-04-18 13:41:46,什么是电动星球？我们来一起研究？
2021-04-18 14:12:27,变道有转向灯没有？
2021-04-18 16:08:40,右边有辆在直行车道右转的坑货
2021-04-18 17:16:45,牛逼
2021-04-18 19:23:17,华为！技术无敌
2021-04-18 21:10:35,你手放哪里呢？给我聊自动化驾驶。你真厉害就应该对自己技术肯定让他撞了。进行赔钱
2021-04-19 18:23:53,破案了  余承东坐在引擎盖里
2021-04-20 12:23:39,这块面板是加装的?
2021-04-20 12:38:30,简直是21年神车
2021-04-20 13:46:24,全是奇葩
2021-04-20 14:28:35,bbc:华为强迫汽车人劳动
2021-04-20 14:31:40,左转让直行
2021-04-20 18:39:07,闯红灯了吧
2021-04-20 21:57:18,刹住了
2021-04-20 22:05:45,这块平板不是没有的吗
2021-04-21 08:56:08,因为是试驾车，量产会整合，这个时间16号
2021-04-21 14:49:20,司机是华为工作人员，手放旁边应该是工作安全性要求
2021-04-21 19:38:57,面板是测试加装，量产车没有这块儿
2021-04-21 22:01:47,好像是法律要求，手必须放在方向盘上
2021-04-22 01:31:30,手放方向盘旁边是交通法要求（滑稽）
2021-04-22 07:32:03,什么时候明月路成金桥主干道了。。。。
2021-04-22 09:11:44,这TM才叫无人驾驶
2021-04-22 10:13:41,这才是现实路况
2021-04-22 10:32:48,永远不要在安全方面自信。
2021-04-22 12:40:41,肯定有，不然算违规了
2021-04-22 15:22:08,不是红灯吗
2021-04-22 16:01:21,这里还是有点问题的
2021-04-22 18:55:13,牛啊牛啊
2021-04-22 19:07:01,人和自行车都会让 路障当然会呀
2021-04-22 20:49:32,这个转弯好像侵占对方车道了吧
2021-04-22 21:19:31,手不放那里被拍下来怎么办？
2021-04-22 21:40:48,测试车，这是必须的呀，紧急情况随时准备接管，手不放我才觉得是不负责任的表现
2021-04-22 21:42:30,测试车，加装的
2021-04-22 22:13:56,暂停看了，确实红灯
2021-04-22 22:18:53,这里是红灯
2021-04-23 19:59:31,强
2021-04-24 08:32:42,还能自动走车少的道
2021-04-24 16:06:22,刚那是直行红灯= = 左转绿灯。
2021-04-24 18:46:48,这里我以为他会加塞儿，那真是人工智能了哈哈哈
2021-04-24 19:12:22,这跟车舒服了
2021-04-24 23:23:49,法律+安全第一
2021-04-24 23:24:39,这是测试车
2021-04-25 13:42:47,这里微微往左打了一点方向，因为那辆骑线的车子
2021-04-25 13:44:19,放下了又被喷，不放又说不自信。。。。。。。
2021-04-25 13:44:34,真以为自动驾驶能一步就达成的？？
2021-04-25 16:27:27,前面那俩伞兵 那是放在腿上 车抖引起的
2021-04-25 16:28:47,这个貂
2021-04-25 18:30:01,肯定害怕啊
2021-04-26 16:35:02,中国法律不允许手完全脱离方向盘，所以手才虚托方向盘底部
2021-04-26 22:27:30,华为MatePad Pro
2021-04-27 22:15:17,比特斯拉牛
2021-04-28 07:51:12,车里的人活动，不小心碰到方向盘，算谁的？
2021-04-29 08:42:07,大嘴躲在引擎盖下面，冒充全自动。
2021-04-29 08:42:59,敢卖你还不敢买，你就不想发财吗?
2021-04-29 08:44:56,人家敢卖，你还不敢买，这样的发财机会一辈子都难得有一回！
2021-05-03 00:38:08,不顺畅的你敢放？
2021-05-05 10:19:47,假的，余大嘴在后备箱
2021-05-05 17:25:20,这车没有上牌子的吧
2021-05-17 23:00:51,人家要左转弯，加啥塞
2021-06-08 02:42:57,刚刚和特斯拉擦肩而过
2021-07-10 21:36:50,还会进待转区啊
2021-07-10 21:37:47,会加赛吗
2021-07-13 16:47:38,右边这么大一个临牌
2021-07-16 14:17:29,前面车距拉太大了，右边小车轻松变道到前面
2021-11-28 20:34:22,假的，余大嘴在车底
2021-12-17 00:05:43,以后的电动车国产将领先全世界，我说的。
2021-12-17 00:06:40,这个自动驾驶，吊打现在所有，有自动驾驶的电动车。
2021-07-31 20:51:38,货车不敢惹
2021-07-31 21:15:47,让速不让道！
2021-07-31 21:24:00,紧跟时事
2021-07-31 21:24:23,来个左转试试
2021-08-01 13:27:42,声音闷
2021-08-01 20:12:26,这段路已经被试过了吧
2021-08-02 11:57:32,白车是在赛车？
2021-08-02 12:00:59,666
2021-08-02 13:29:41,笑死
2021-08-02 13:30:10,这大爷不对劲？？
2021-08-02 13:30:36,求推荐发胶
2021-08-02 13:30:59,这车有点帅啊
2021-08-02 13:31:17,我只想知道多少钱
2021-08-02 13:31:38,有点丝滑
2021-08-02 13:32:10,这里其实挺危险的
2021-08-02 13:33:23,老司机被卡车吓一跳
2021-08-02 13:34:19,下雨天，灯光昏暗路段的标线那才叫恶心
2021-08-02 13:34:46,下雨看不清标线是真的
2021-08-02 13:35:22,我以为那个绿的是车香（doge）
2021-08-02 13:36:06,是我早就发射导弹了
2021-08-02 13:41:31,绿化带这人碰瓷的？
2021-08-02 13:42:23,这人事怎么到绿化带上去的？？？
2021-08-02 13:43:05,碰瓷要是真是碰瓷，我觉得就很精彩
2021-08-02 13:43:31,前提是探测到人吧
2021-08-02 13:44:35,箭头怪怪的
2021-08-02 13:45:08,为什么看不到内饰？
2021-08-02 13:45:35,车里盖着黑布是什么意思
2021-08-02 13:47:52,我只需要车会自动侧方移位，永远的痛！
2021-08-02 13:48:54,这车是工程车？
2021-08-02 13:49:49,车头长的很凶，是我的菜
2021-08-02 13:50:11,车灯设计好评
2021-08-02 13:50:26,全景天窗？
2021-08-02 13:51:14,听说这车零百加速贼快
2021-08-02 13:51:24,电车都快的吧
2021-08-02 13:51:40,快？刹车行不行
2021-08-03 18:33:00,iGsSS8r8:595GGGG85GGGGGGGGX
2021-08-03 18:33:46,还是喜欢原来的BGM
2021-08-03 18:34:04,来战
2021-08-03 18:34:18,前方高能反应，管你是不是战斗人员都给我撤！
2021-08-03 18:34:58,简直可怕啊
2021-08-03 18:35:11,这种视频就不能看弹幂。。。根本不能看
2021-08-03 18:35:23,啊啊啊这个神弹幕怎么变少了
2021-08-03 18:35:47,我去，这里的弹幕都玩出花了，，
2021-08-03 18:36:21,=。=第一次来的时候檀木还很少呢
2021-08-03 18:36:39,第一视角自动驾驶，DNA动了
2021-08-03 18:36:52,○○○○指○○○○○○○○我○○○○
2021-08-03 18:37:04,越来越多的弹幕
2021-08-03 18:37:29,OPPOA53还活着
2021-08-03 18:37:36,智能系统还蛮厉害的呢
2021-08-03 18:38:23,bilibili最喜欢你了
2021-08-03 18:39:07,封面我空间头像小自豪
2021-08-03 18:39:31,弹幕好凶残→_→
2021-08-03 18:39:39,是不是下一步就可以全自动了
2021-08-03 18:40:04,前方高能，TMD战斗人员给给我我
2021-08-03 18:41:11,来战
2021-08-03 18:42:01,世界本就是弱肉强食
2021-08-03 18:43:32,非常轻松，甚至还截了张图
2021-08-03 18:43:47,活着的还不少啊
2021-08-03 18:44:31,已经清过许多弹幕了
2021-08-03 18:44:42,还好我开了密度。。。
2021-08-03 18:44:54,最喜欢你了
2021-08-03 18:47:21,弹幕君辛苦了~~~~
2021-08-03 18:47:41,弹幕君辛苦了~~~~
2021-08-03 18:47:57,有种
2021-08-03 18:48:08,荣耀6x存货
2021-08-03 18:49:22,已全部举报
2021-08-03 18:53:42,前方灭世高能
2021-08-03 18:54:53,此时不刷更待合适！！！！！！！！！！
2021-08-03 18:55:04,请速速离开
2021-08-03 18:55:21,弹幕太多没朋友！
2021-08-03 18:56:06,心疼一方通行
2021-08-03 18:57:11,嗷呜~~~~~~~~~~~~~~~
2021-08-03 18:57:53,就是这一段
2021-08-03 18:58:34,收回之前说的
2021-08-03 18:59:42,弹幕再厚一点！！！！！！！！！！顶起来！！！！！！！！！
2021-08-03 19:01:10,已全部举报
2021-08-03 19:02:26,这弹幕好刺激
2021-08-03 19:03:06,基质的我关掉了弹幕～
2021-08-03 19:03:31,那个茶色头发，喜欢穿安全裤踢贩卖机的女孩，我啊，最欢你了！
2021-08-03 19:05:41,神级弹幕
2021-08-03 19:06:25,你們的彈幕呢都沒吃飯嗎
2021-08-03 19:07:47,拜托，请一直保持这样的笑容
2021-08-03 19:07:58,听说发了弹幕就能不卡
2021-08-03 19:08:54,弹幕太薄了啊！魂淡！
2021-08-03 19:10:54,前方核能。
2021-08-03 19:11:05,太薄了太薄了
2021-08-03 19:11:26,感觉更厚了
2021-08-03 19:12:22,OPPOR7S接受挑战
2021-08-03 19:12:45,人生若只如初见
2021-08-03 19:13:37,好可怕不能认真看视屏了
2021-08-03 19:14:33,只看过两季的渣渣们别在这儿叫嚷
2021-08-03 19:15:30,恭喜你发现镇站之宝！！！
2021-08-03 19:15:45,现在才缓过神来
2021-08-03 19:16:59,可怕，救命！！！！！
2021-08-03 19:17:40,来参观高级弹幕的！！
2021-08-03 19:18:02,宇宙毁灭%75
2021-08-03 19:19:08,猝不及防
2021-08-03 19:19:49,太棒了!!!!!
2021-08-03 19:20:01,字幕君辛苦了！
2021-08-03 19:21:31,同五五
2021-08-03 19:22:06,成为LV6就算理解一方又如何还是不能
2021-08-03 19:22:17,我也来弹幕墙了我也来弹幕墙了我也来弹幕墙了
2021-08-03 19:24:51,nble
2021-08-03 19:25:23,弹幕大全.
2021-08-03 19:25:37,前方高能！注意，这不是演习。重复一遍，这不是演习。
2021-08-03 19:27:11,无限大都没有这么厚吧
2021-08-03 19:28:59,==弹幕还可以在凶点
2021-08-03 19:29:47,所以泪点在哪里我为什么刚开始看就哭了
2021-08-03 19:29:59,我已经买好坟墓了
2021-08-03 19:31:20,要一直开心下去哦
2021-08-03 19:32:11,卡到连1帧的速度都没有了，前面是有多凶残
2021-08-03 19:32:29,↓红字好评啊↓
2021-08-03 19:32:57,我勒个去
2021-08-03 19:35:13,进度条什么鬼
2021-08-03 19:36:29,擦嘞，好多弹幕啊
2021-08-03 19:36:41,谁能找到我啊
2021-08-03 19:39:17,刚才发生了什么，，，
2021-08-03 19:41:24,顶上来了啊
2021-08-03 19:41:35,わたしがわたしに戻る时いつも侧にあなたが居るから最强！
2021-08-03 19:42:14,累了请回家！
2021-08-03 19:42:35,hhhhhhhh
2021-08-03 19:43:22,世人
2021-08-03 19:46:29,av1377760
2021-08-03 19:48:53,お姉さまは私はあなたを愛してよお姉さまは私はあなたを愛してよ
2021-08-03 19:49:16,为我炒点
2021-08-03 19:50:27,乌拉拉我也来合影
2021-08-04 16:29:06,极孤三个激光雷达，激光雷达才是关键。
2021-08-04 16:29:33,这是买弹幕了？还是啥？情况
2021-08-04 16:29:51,没有激光雷达就是逊
2021-08-04 16:29:54,耳机党阵亡
2021-08-04 16:29:57,华为面前都是弟弟
2021-08-04 16:30:27,没装激光雷达吗
2021-08-04 16:31:37,好家伙这是导弹拦截系统
2021-08-04 16:33:29,没有激光雷达 算个啥
2021-08-04 16:40:09,还有别车的
2021-08-04 16:43:02,AI自动驾驶也应该且必须和人一样去考取合格驾驶证才能上路，否则皆为非法智能自动驾驶
2021-08-04 16:57:28,上汽智己真的牛壁！！！！！
2021-08-04 17:01:18,还需要驾照吗？
2021-08-04 17:04:04,有种来武汉
2021-08-04 17:09:36,我懂了这车适合在深圳用
2021-08-04 17:21:24,你现在开自动驾驶，就是玩命
2021-08-04 17:23:01,特稀拉
2021-08-04 17:46:29,昨天好看看见这个车了  停在华为卖手机里面
2021-08-04 17:48:42,吓死
2021-08-04 17:48:56,6666
2021-08-04 17:49:23,《疯狂的石头》
2021-08-04 17:50:07,哈哈哈哈哈
2021-08-04 17:51:18,那问题来了 喝了酒的人用自动驾驶 算酒驾吗？
2021-08-04 17:52:04,方向盘是一个全新造型 可能没装件
2021-08-04 17:54:17,深圳之声
2021-08-04 18:01:47,你这瓜保熟吗
2021-08-04 18:33:30,城区自动驾驶修车  高速自动驾驶全村吃席
2021-08-04 18:46:27,是辅助
2021-08-04 19:03:20,哈哈哈作为开发人员哈哈哈哈，不评论
2021-08-04 19:12:04,666
2021-08-04 19:20:37,没有激光雷达
2021-08-04 19:21:13,但是没有人手动判断快
2021-08-04 19:32:52,我想我买个车干嘛不自己开，不就是体验一份驾驶乐趣吗？
2021-08-04 19:38:38,好短
2021-08-04 19:44:54,卧槽，前面这车要疯
2021-08-04 19:49:09,？
2021-08-04 19:49:30,？
2021-08-04 19:58:18,不会有人真的信任无人驾驶吧
2021-08-04 20:03:03,又一个特斯拉
2021-08-04 20:07:30,就等这一天好买车了
2021-08-04 20:08:37,来个价格让我死心
2021-08-04 20:10:25,坐这车 心脏不好不行
2021-08-04 20:25:10,过拟合
2021-08-04 20:41:52,有没有一镜到底的啊，怎么都是口述
2021-08-04 20:43:53,搞了半天都是评论？有没有一镜到底的自动驾驶视频？
2021-08-04 20:45:37,驾驶位上为啥还放人捏
2021-08-04 20:52:07,维修也是一笔费用，科技高，零件价格也高
2021-08-04 21:10:55,最怕的是突然出现的行人
2021-08-04 23:02:03,这个车是要左转的
2021-08-09 21:16:45,你是搞it的吗？
2021-09-11 17:49:49,第一点价格
2021-09-17 14:48:23,可以说很智能了
2021-10-10 16:24:31,玻璃上有油膜
2021-10-14 09:16:25,油膜是个啥？
2021-10-14 15:37:11,疏水层
2021-10-15 21:03:11,就是油膜 影响人眼和摄像头
2021-10-16 22:24:58,这么玩只能中午开
2021-10-27 15:48:50,下雨天还是自己开的好
2022-01-08 21:21:57,油膜是河南那边用面炸出来的一种馍
2022-02-07 21:15:30,早晚得出事
2022-04-14 14:36:49,早晚要出事
2022-04-30 20:28:42,因为早晚会出事儿
2022-05-06 18:07:58,因为早晚出事
2022-05-07 10:39:35,女司机还是相信车多一点
2022-05-08 01:40:11,没开过特斯拉 不知道自动驾驶多方便
2022-05-08 22:14:55,这不就是个车道保持？哪来的自动驾驶
2022-05-17 12:01:08,这个车窗玻璃怎么这么不清楚呀？
2022-05-25 10:25:02,没有激光雷达毫米波雷达也敢自动驾驶，而且还有可能刹不住
2022-06-03 11:48:41,特斯拉是用摄像头感应的，雨雾天不靠谱
2022-06-08 01:45:20,这隔音
2022-07-10 07:48:01,这也配叫自动驾驶？就这算个什么。
2022-07-10 07:48:28,自动驾驶什么定义不去了解一下
2022-07-10 18:40:15,哈哈哈哈哈
2022-07-14 19:01:14,车主目前情绪很稳定，一动不动了
2022-07-23 00:28:59,现在的新款车啥车没有这个啊？
2022-07-25 23:58:20,都看不见路了还这么快
2022-07-26 00:05:12,方便你大爷。方便，死都不知道咋死的”
2022-07-29 08:34:34,双手离开方向盘拿手机拍视频不出事真的天理难容
2022-08-01 09:14:52,放啥手？即使L3，离不管差了两级
2022-08-03 23:22:00,方便送你上西天
2022-08-09 18:13:42,哈哈手机没坏吧，还是人身安全重要
2022-08-10 15:58:43,不是雾灯吧
2022-08-13 22:30:38,玩命
2022-08-17 22:38:14,玩儿的就是心跳
2022-08-19 20:28:18,才发现原来特斯拉连仪表台都没有
2022-08-24 20:26:25,找刺激自己找个不危害公共安全的地方好么
2022-08-25 18:07:10,出事概率挺大的。。。
2022-08-26 00:47:13,勇
2022-08-26 21:17:25,这种天气还不如开雾灯
2022-08-27 02:22:45,没有人比中国人更懂特斯拉
2022-08-30 06:36:49,特斯拉：那你们中午开呗
2022-08-31 17:29:02,多少没开过的键盘侠 井底之蛙很开心的样子
2022-09-01 23:36:38,没死 不错
2022-09-09 10:41:28,这是开的敞篷车么？这声音挺立体啊
2022-09-20 14:55:03,下雨感走内车道，不怕积水吗
2022-09-21 18:32:51,油形成的一层膜
2022-09-23 13:53:37,这玩意应该是驾驶辅助吧！
2022-09-28 12:36:31,有本事你睡觉啊别看着
2022-09-30 18:09:46,没仪表盘是挺难受的
2022-10-01 04:04:39,幸亏你没有挑战摄像头的极限！
2022-10-02 16:52:29,等着美国黑客把车开到爆破场地当炸药包
2022-10-05 22:08:13,这就l2
2022-10-06 23:42:53,特斯拉没有仪表盘吗？！
2022-10-17 20:14:39,作死的节奏
2022-10-19 14:50:11,买这破玩意就是找死
2022-10-24 15:56:02,智己l7也不敢这么玩
2022-10-27 09:55:01,还有人敢开特斯拉，好惊悚啊
2022-10-27 18:13:25,现在的车速是低于高速限速以下吗
2022-10-29 19:15:58,自己想死请不要连累别人
2022-11-03 12:28:54,这种暴雨天气也敢开自动是先自己活太久么
2022-11-13 14:54:33,撞和不撞就和双缝干涉差不多
2022-11-15 11:13:34,雨天用辅助是嫌命长？
2022-11-15 13:33:18,自动驾驶还不允许上路啊，这是违法吧
2022-11-15 15:08:05,勇士不怕死
2022-11-16 13:28:44,保持距离吧
2022-11-16 15:35:54,特斯拉连仪表盘都不配
2022-11-17 16:22:24,举报危险驾驶
2022-11-19 00:45:12,风和日丽也就算了，下雨天，特斯拉又没有激光雷达，祝您早死早超生
2022-11-19 11:50:12,别的不说，双手离开方向盘，你已经违法了
2022-11-19 14:15:54,开辅驾都是马路杀手，没公德心
2022-11-20 10:45:32,这功能很棒但只能白天用，因为早晚会……
2022-11-29 18:53:17,很帅，但不知道还能不能看到下一个视频
2021-04-17 20:40:46,估计算L4级 自动驾驶了
2021-04-17 22:35:58,最蓝的
2021-04-18 01:59:54,最蓝
2021-04-18 03:17:22,是吊打特斯拉…
2021-04-18 09:23:21,牛逼
2021-04-18 10:54:25,蔚来呀
2021-04-18 13:26:42,车好看，系统牛，我要买
2021-04-18 14:26:04,蔚来快跟华为合作呀…
2021-04-18 14:26:13,蔚来快跟华为合作呀…
2021-04-18 15:17:31,很蓝
2021-04-18 15:30:16,这个急刹
2021-04-18 16:12:26,很蓝的啦
2021-04-18 17:09:26,走啊。你停个毛线
2021-04-18 17:10:30,干翻特斯拉
2021-04-18 17:13:10,38万你买吗
2021-04-18 19:41:48,比特斯拉强多了
2021-04-18 20:36:26,特斯拉自动驾驶算个锤子，配和这比？
2021-04-18 21:11:38,朋友买的特斯拉都准备换车了
2021-04-18 21:55:15,念经呢？
2021-04-18 21:55:26,好蓝
2021-04-18 23:57:49,会避井盖吗？
2021-04-18 23:57:56,会避小石头吗？
2021-04-18 23:58:32,会避货车掉落物吗
2021-04-18 23:58:48,会避鬼探头吗
2021-04-18 23:58:57,遇到碰瓷怎么处理？
2021-04-18 23:59:17,遇到倒地的大妈怎么办
2021-04-19 00:00:19,遇到过刹车失效吗？
2021-04-19 09:04:17,特斯拉算个球
2021-04-19 10:07:13,这不比特斯拉强得多
2021-04-19 10:18:17,特斯拉配吗
2021-04-19 10:38:16,特斯拉算个屁
2021-04-19 12:37:19,你再骂
2021-04-19 12:58:11,这么多摄像头怎么碰瓷
2021-04-19 13:20:20,特斯拉能跟华为这个方案比吗，特斯拉是辅助驾驶，华为是全自动驾驶啊我的哥
2021-04-19 13:43:44,就是吹的，肯定没特斯拉nb，可以闭嘴了吗
2021-04-19 14:48:41,38w能在现在买到自动驾驶车不值吗？
2021-04-19 14:51:48,自动驾驶不比人驾驶厉害
2021-04-19 15:16:57,目前最强没问题
2021-04-19 15:17:59,会
2021-04-19 15:18:12,比人反应快
2021-04-19 15:43:16,余大嘴的牛都实现了
2021-04-19 15:51:13,特斯拉：比我强
2021-04-19 16:40:58,你再骂
2021-04-19 16:44:52,特斯拉不香了
2021-04-19 16:54:26,说真的，比我自己开还紧张
2021-04-19 18:29:43,毫米波雷达直接可以探测大货车遮挡下的前前车，前前前车，“透视挂”
2021-04-19 18:55:56,是ADAS吧
2021-04-19 20:03:08,牛啊牛啊
2021-04-19 20:16:49,比特斯拉好
2021-04-19 21:12:54,这是停住了？
2021-04-19 21:56:24,遇到交警指挥？能识别
2021-04-19 22:14:48,是吊锤
2021-04-19 23:30:03,你再骂？
2021-04-19 23:40:26,下雨有影响吗
2021-04-20 00:02:25,不管了，吹就行了
2021-04-20 09:23:42,华为是L4，特斯拉才L2，不是不差，是那种很特别的吊打
2021-04-20 09:24:44,比较消耗工程师
2021-04-20 10:58:45,是他的pad
2021-04-20 10:59:28,牛逼
2021-04-20 11:25:48,这是真的干翻特斯拉，个人认为目前最强辅助驾驶
2021-04-20 11:47:11,谦虚了，碾压特斯拉
2021-04-20 12:13:13,特小子酸死了
2021-04-20 13:34:04,特殊天气可以吗，能见度滴，雨雾大，黑夜，大风等，试过没有，
2021-04-20 14:57:46,有个闯红灯
2021-04-20 14:58:34,特斯拉就压根就没这操作好吧
2021-04-20 15:32:24,特斯拉没刹车，你也要去掉吗
2021-04-20 15:40:30,感觉顿挫挺强的，刹车柔和点就好了
2021-04-20 17:03:01,牛逼
2021-04-20 17:04:54,世界第一
2021-04-20 18:42:57,谦虚了，吊锤特斯拉
2021-04-20 19:28:21,这社会都是蹭蹭蹭。
2021-04-20 20:30:58,最蓝？
2021-04-20 20:34:27,吹的牛逼都实现了
2021-04-20 20:36:25,这可比特斯拉强
2021-04-20 21:01:05,它怎么知道，我要左转
2021-04-20 21:03:50,说的好，不服的来让别人去拍
2021-04-20 21:26:27,特斯拉算个求
2021-04-20 21:52:14,特斯拉现在连刹车都要选配了
2021-04-20 22:10:49,刹车可以优化
2021-04-20 22:16:53,特斯拉：不带这么骂人的
2021-04-20 23:01:07,等待区
2021-04-21 00:02:09,这些雷达运用在大货车上绝对是福音
2021-04-21 00:13:29,目前最强
2021-04-21 09:12:33,是不是刹的有点死，提前稳一点刹
2021-04-21 10:49:09,比特斯拉强多了
2021-04-21 11:03:32,特斯拉能比吗？
2021-04-21 12:10:55,特斯拉有个吊的严格测试
2021-04-21 12:12:29,没特斯拉牛逼的脑子去看看，特斯拉什么垃圾啊
2021-04-21 13:05:08,导航啊
2021-04-21 13:05:24,这已经秒特斯拉了
2021-04-21 14:18:14,？？？
2021-04-21 15:17:28,特斯拉 刹车失灵
2021-04-21 15:43:43,特斯拉算老几
2021-04-21 16:12:06,刹车还是蛮急的！坐着会不舒服刹车蛮急的！估计刹车有点急！还需要优化
2021-04-21 16:29:23,不手扶 会警告退出自动驾驶
2021-04-21 16:59:02,特斯拉算个球，
2021-04-21 17:17:15,不好意思，你说错了，是吊打
2021-04-21 18:32:35,最蓝的
2021-04-21 18:52:36,碾压啊 
2021-04-21 19:13:16,看了个国外tsl毛豆3自动驾驶测试，那玩意时不时就要人接管一下。最搞的是安全员还在吹“这就像宇宙飞船”差点笑死。
2021-04-21 19:31:43,最蓝的
2021-04-21 20:23:54,这不就实现无人驾驶了吗
2021-04-21 20:39:10,已经默默干了7年，牛逼
2021-04-21 20:59:24,这里不行 如果是我大脚油门就冲过去了 
2021-04-21 21:53:22,注意，保密!
2021-04-21 21:53:40,商业机密
2021-04-21 21:54:35,最蓝的!
2021-04-21 22:00:51,直接碾压特斯拉了
2021-04-21 22:09:47,买早了，唉
2021-04-21 23:22:54,长沙欢迎你
2021-04-22 01:49:41,湖蓝人
2021-04-22 01:56:59,不懂就问，市区特斯拉自动驾驶能用吗？
2021-04-22 02:20:43,能刹车的车就是好车，特斯拉除外
2021-04-22 07:44:08,碾压特斯拉
2021-04-22 08:19:19,这里车辆识别错了
2021-04-22 09:23:12,我看行
2021-04-22 09:25:01,是秒特斯拉
2021-04-22 10:04:36,不是一个级别
2021-04-22 10:13:49,还能进待转区
2021-04-22 11:14:27,激光雷达真的牛逼啊
2021-04-22 11:16:11,特斯拉的自动驾驶真的不要试 撞了那么多
2021-04-22 11:21:54,国家之光
2021-04-22 11:23:25,特斯拉就是个渣渣
2021-04-22 11:39:59,最兰的场景
2021-04-22 11:41:02,它兰了，太兰了
2021-04-22 12:23:23,什么是高科技公司？有人出来挨打吧！
2021-04-22 12:46:00,这个ADS 是不是昨天刚拿本
2021-04-22 13:21:10,直接刹死
2021-04-22 13:21:45,牛逼
2021-04-22 13:50:46,自信点 超过特斯拉
2021-04-22 14:48:54,还真tm比我强
2021-04-22 15:01:07,这是滑 那甚么是为？
2021-04-22 16:42:10,最蓝的场景
2021-04-22 16:45:52,穿站自研
2021-04-22 17:07:56,最蓝的场景
2021-04-22 17:31:17,你在骂
2021-04-22 17:44:27,你再骂
2021-04-22 17:50:42,哈哈哈哈
2021-04-22 18:34:54,刹车有点死
2021-04-22 19:27:36,华为nb
2021-04-22 19:47:08,这红车强行并道可还行，这不刹个车直接撞了。
2021-04-22 20:11:43,雨天？
2021-04-22 20:39:47,一只无处安放的手
2021-04-22 20:54:18,刹车失灵过来看看
2021-04-22 22:06:10,这是为了绝对安全所以刹车比较重吧
2021-04-22 22:10:44,儿童识别是个难点
2021-04-22 22:21:42,看起来会晕车的样子
2021-04-22 22:55:51,已经碾压特斯拉了
2021-04-22 23:27:06,真的耗工程师
2021-04-23 00:01:32,所有人都在模仿特斯拉，特斯拉是哥哥
2021-04-23 00:21:24,吹特斯拉的，眼瞎吗，还是刚通网?
2021-04-23 00:44:51,碾压特斯拉
2021-04-23 01:41:13,2000个工程师的头发
2021-04-23 06:23:14,牛逼
2021-04-23 07:12:16,别人的视频你拿过来加上语言文字 真行 卧槽
2021-04-23 11:04:00,雨雪天气极端天气不知道怎样。期待
2021-04-23 12:26:14,蓝=难
2021-04-23 12:58:17,乘客都快飞出去了
2021-04-23 13:04:17,激光雷达
2021-04-23 13:16:13,特斯拉绝不妥协，狗头
2021-04-23 14:08:07,有多蓝？
2021-04-23 15:31:13,特斯拉有什么，一边凉快去吧
2021-04-23 15:54:31,牛逼，实干
2021-04-23 15:55:02,识别行人
2021-04-23 16:10:06,最蓝的
2021-04-23 16:38:16,开的比我都好！
2021-04-23 17:37:48,和特斯拉比？？！！咋想的
2021-04-23 17:55:49,碾压特斯拉
2021-04-23 18:04:17,B站有在雨天的视频，可以去看一下
2021-04-23 19:51:44,献祭2000人的头发
2021-04-23 20:06:27,支持国产汽车
2021-04-23 20:32:06,中国这个路况测试出来的系统，应该可以。。。哈哈哈
2021-04-23 21:15:05,模仿特斯拉？这些智能场景都出来多少年了你跟我说模仿特斯拉？
2021-04-23 22:24:13,特斯拉在市区自动驾驶的话，怕不是要赔死
2021-04-23 22:27:41,训练里程不算多的，估计赶不上WAYMO 也赶不上特斯拉。
2021-04-23 22:29:23,卧槽，这副驾快撞脑袋了，敢说华？
2021-04-23 23:49:45,说刹车不柔和的，别酸啦，特斯拉刹车柔和，柔和的都没有啦
2021-04-23 23:51:21,别酸刹车不柔和啦，特斯拉柔和，柔和的都没刹车啦
2021-04-23 23:54:58,可别糟践华为了，特斯拉配不上
2021-04-24 00:16:52,已经秒杀特斯拉了
2021-04-24 08:20:09,牛逼普拉斯
2021-04-24 09:23:24,小艺小艺送我回家
2021-04-24 11:51:23,adas
2021-04-24 11:59:37,实现的牛还叫吹牛？
2021-04-24 12:11:02,厉害华为
2021-04-24 12:12:32,厉害华为，这是特斯拉没法比的
2021-04-24 12:41:16,特死啦拿车主当测试数据了，死了就是一个数据消失
2021-04-24 12:48:37,快60%是吧
2021-04-24 12:50:15,右边的人一晃一晃的，还不突兀。。。
2021-04-24 12:52:19,特：比谁强？！
2021-04-24 13:33:57,刹车力度挺大的 可以优化下
2021-04-24 15:29:05,小艺，来接我
2021-04-24 16:37:16,加油
2021-04-24 16:49:54,违反交通法了吧
2021-04-24 17:04:15,特斯拉后台格式化u盘
2021-04-24 17:17:19,特死啦的行车电脑容易卡死
2021-04-24 17:18:42,说刹车力度大的你们是开特死啦的吧
2021-04-24 17:54:43,污渍不行
2021-04-24 18:31:16,帅爆了
2021-04-24 18:45:24,特斯拉的自动驾驶就是唬人的
2021-04-24 18:46:56,时时建模，厉害
2021-04-24 19:42:09,手放在那是规定，不是担心出问题
